date_received,status,borough,major_category,minor_category,problem_status,problem_code,post_code,type,time_to_close
2023-01-02 14:21:21,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10457,EMERGENCY,2
2023-01-02 14:21:50,CLOSE,MANHATTAN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10039,NON EMERGENCY,7
2023-01-02 14:21:50,CLOSE,MANHATTAN,DOOR/WINDOW,DOOR,CLOSE,BROKEN OR MISSING,10039,EMERGENCY,7
2023-01-02 14:21:50,CLOSE,MANHATTAN,GENERAL,CABINET,CLOSE,DAMAGED OR MISSING,10039,NON EMERGENCY,7
2023-01-02 14:23:59,CLOSE,BRONX,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,10454,NON EMERGENCY,62
2023-01-02 14:23:59,CLOSE,BRONX,UNSANITARY CONDITION,SEWAGE,CLOSE,BROKEN/BLOCKED SEWAGE PIPE,10454,EMERGENCY,62
2023-01-02 14:24:11,CLOSE,MANHATTAN,GENERAL,BELL/BUZZER/INTERCOM,CLOSE,BROKEN OR MISSING,10029,NON EMERGENCY,128
2023-01-02 14:25:33,CLOSE,BROOKLYN,SAFETY,FIRE ESCAPE,CLOSE,DROP LADDER MISSING OR BROKEN,11231,IMMEDIATE EMERGENCY,3
2023-01-02 14:26:39,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10458,EMERGENCY,1
2023-01-02 14:26:52,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10453,EMERGENCY,0
2023-01-02 14:26:52,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10035,EMERGENCY,0
2023-01-02 14:27:19,CLOSE,BROOKLYN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11230,NON EMERGENCY,44
2023-01-02 14:28:47,CLOSE,BROOKLYN,SAFETY,FIRE ESCAPE,CLOSE,DROP LADDER MISSING OR BROKEN,11231,IMMEDIATE EMERGENCY,3
2023-01-02 14:28:47,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,1
2023-01-02 14:29:41,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11221,EMERGENCY,2
2023-01-02 14:30:12,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10034,EMERGENCY,0
2023-01-02 14:30:52,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11237,EMERGENCY,2
2023-01-02 14:31:36,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11230,EMERGENCY,2
2023-01-02 14:32:02,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10032,EMERGENCY,1
2023-01-02 14:32:44,CLOSE,BROOKLYN,ELECTRIC,OUTLET/SWITCH,CLOSE,OUTLET SEALED OR DEFECTIVE,11205,NON EMERGENCY,117
2023-01-02 14:32:50,CLOSE,MANHATTAN,PLUMBING,TOILET,CLOSE,BOWL CRACKED OR LEAKING,10014,EMERGENCY,149
2023-01-02 14:32:50,CLOSE,MANHATTAN,APPLIANCE,REFRIGERATOR,CLOSE,BROKEN DOOR SEAL,10014,NON EMERGENCY,149
2023-01-02 14:33:40,CLOSE,BROOKLYN,PLUMBING,TOILET,CLOSE,FLUSH HANDLE BROKEN OR MISSING,11221,EMERGENCY,213
2023-01-02 14:33:40,CLOSE,BROOKLYN,PLUMBING,TOILET,CLOSE,CONTINUOUSLY RUNS,11221,NON EMERGENCY,213
2023-01-02 14:33:40,CLOSE,BROOKLYN,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,11221,NON EMERGENCY,213
2023-01-02 14:33:43,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10466,EMERGENCY,1
2023-01-02 14:34:06,CLOSE,BROOKLYN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11230,NON EMERGENCY,44
2023-01-02 14:35:16,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11209,EMERGENCY,2
2023-01-02 14:36:55,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10024,EMERGENCY,1
2023-01-02 14:37:32,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,10039,EMERGENCY,0
2023-01-02 14:37:52,CLOSE,STATEN ISLAND,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10306,EMERGENCY,2
2023-01-02 14:38:20,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,10457,EMERGENCY,26
2023-01-02 14:38:20,CLOSE,BRONX,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,10457,NON EMERGENCY,26
2023-01-02 14:38:54,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10024,EMERGENCY,1
2023-01-02 14:38:58,CLOSE,BRONX,PAINT/PLASTER,CEILING,CLOSE,DIRTY OR UNSANITARY,10452,NON EMERGENCY,15
2023-01-02 14:38:58,CLOSE,BRONX,SAFETY,CARBON MONOXIDE DETECTOR,CLOSE,BROKEN OR MISSING,10452,EMERGENCY,15
2023-01-02 14:38:58,CLOSE,BRONX,DOOR/WINDOW,WINDOW FRAME,CLOSE,LOOSE OR DEFECTIVE,10452,EMERGENCY,15
2023-01-02 14:41:55,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10453,EMERGENCY,2
2023-01-02 14:43:14,CLOSE,BROOKLYN,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11207,EMERGENCY,2
2023-01-02 14:45:16,CLOSE,MANHATTAN,PAINT/PLASTER,CEILING,CLOSE,CHIPPED/PEELING/FLAKING,10010,NON EMERGENCY,163
2023-01-02 14:45:16,CLOSE,MANHATTAN,PAINT/PLASTER,WALL,CLOSE,CHIPPED/PEELING/FLAKING,10010,NON EMERGENCY,163
2023-01-02 14:45:38,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10032,EMERGENCY,1
2023-01-02 14:47:05,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11209,EMERGENCY,2
2023-01-02 14:49:16,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11105,EMERGENCY,4
2023-01-02 14:50:45,CLOSE,BRONX,PLUMBING,TOILET,CLOSE,BOWL STOPPED UP,10470,EMERGENCY,25
2023-01-02 14:50:52,CLOSE,BROOKLYN,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11233,EMERGENCY,13
2023-01-02 14:51:10,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10457,EMERGENCY,2
2023-01-02 14:53:03,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10473,EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10473,EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,APPLIANCE,REFRIGERATOR,CLOSE,BROKEN DOOR SEAL,10473,NON EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10473,NON EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,PLUMBING,BASIN/SINK,CLOSE,PIPE LEAKING,10473,EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10473,NON EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,APPLIANCE,ELECTRIC/GAS RANGE,CLOSE,NO GAS OR ELECTRICITY,10473,NON EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10473,NON EMERGENCY,10
2023-01-02 14:53:03,CLOSE,BRONX,ELECTRIC,OUTLET/SWITCH,CLOSE,OUTLET SEALED OR DEFECTIVE,10473,NON EMERGENCY,10
2023-01-02 14:53:33,CLOSE,MANHATTAN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10040,NON EMERGENCY,6
2023-01-02 14:53:33,CLOSE,MANHATTAN,PAINT/PLASTER,CEILING,CLOSE,CHIPPED/PEELING/FLAKING,10040,NON EMERGENCY,6
2023-01-02 14:53:33,CLOSE,MANHATTAN,WATER LEAK,DAMP SPOT,CLOSE,FROM WALL OR CEILING,10040,NON EMERGENCY,6
2023-01-02 14:54:45,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,11413,EMERGENCY,4
2023-01-02 14:54:45,CLOSE,QUEENS,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,11413,NON EMERGENCY,4
2023-01-02 14:54:52,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10040,EMERGENCY,2
2023-01-02 14:55:23,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10128,NON EMERGENCY,10
2023-01-02 14:55:23,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10128,NON EMERGENCY,10
2023-01-02 14:55:23,CLOSE,MANHATTAN,SAFETY,FIRE ESCAPE,CLOSE,WINDOW BROKEN OR BLOCKED,10128,EMERGENCY,10
2023-01-02 14:56:05,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10457,EMERGENCY,2
2023-01-02 14:56:46,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10456,EMERGENCY,1
2023-01-02 14:56:51,CLOSE,MANHATTAN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10031,NON EMERGENCY,1
2023-01-02 14:56:51,CLOSE,MANHATTAN,PLUMBING,BASIN/SINK,CLOSE,DRAIN PIPE BLOCKED OR BROKEN,10031,EMERGENCY,1
2023-01-02 14:56:51,CLOSE,MANHATTAN,PAINT/PLASTER,CEILING,CLOSE,COLLAPSING OR FALLING,10031,IMMEDIATE EMERGENCY,1
2023-01-02 14:56:59,CLOSE,BROOKLYN,PLUMBING,BASIN/SINK,CLOSE,BASIN BROKEN/LEAKING,11230,EMERGENCY,206
2023-01-02 14:57:46,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11226,EMERGENCY,1
2023-01-02 14:58:04,CLOSE,BRONX,PLUMBING,WATER SUPPLY,CLOSE,LOW WATER PRESSURE,10457,NON EMERGENCY,23
2023-01-02 14:58:18,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10065,EMERGENCY,1
2023-01-02 15:00:17,CLOSE,BROOKLYN,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11216,EMERGENCY,2
2023-01-02 15:00:27,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10030,EMERGENCY,2
2023-01-02 15:00:27,CLOSE,MANHATTAN,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,10030,IMMEDIATE EMERGENCY,2
2023-01-02 15:00:51,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10457,EMERGENCY,2
2023-01-02 15:03:06,CLOSE,BROOKLYN,DOOR/WINDOW,WINDOW PANE,CLOSE,GLASS BROKEN OR MISSING,11216,EMERGENCY,152
2023-01-02 15:04:14,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10466,EMERGENCY,2
2023-01-02 15:05:31,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10026,EMERGENCY,0
2023-01-02 15:05:41,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10040,EMERGENCY,2
2023-01-02 15:07:57,CLOSE,QUEENS,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11105,EMERGENCY,4
2023-01-02 15:09:25,CLOSE,BRONX,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,10467,NON EMERGENCY,24
2023-01-02 15:09:50,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11235,EMERGENCY,2
2023-01-02 15:10:03,CLOSE,BROOKLYN,GENERAL,BELL/BUZZER/INTERCOM,CLOSE,BROKEN OR MISSING,11210,NON EMERGENCY,86
2023-01-02 15:10:03,CLOSE,BROOKLYN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,11210,NON EMERGENCY,86
2023-01-02 15:10:03,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11210,EMERGENCY,86
2023-01-02 15:10:03,CLOSE,BROOKLYN,PAINT/PLASTER,CEILING,CLOSE,HOLE OR CRACKED,11210,EMERGENCY,86
2023-01-02 15:10:08,CLOSE,BROOKLYN,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11213,IMMEDIATE EMERGENCY,4
2023-01-02 15:11:21,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,11238,EMERGENCY,3
2023-01-02 15:11:47,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,11213,EMERGENCY,2
2023-01-02 15:14:36,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10025,EMERGENCY,0
2023-01-02 15:14:39,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HOT WATER,11221,EMERGENCY,68
2023-01-02 15:14:39,CLOSE,BROOKLYN,WATER LEAK,DAMP SPOT,CLOSE,FROM WALL OR CEILING,11221,NON EMERGENCY,68
2023-01-02 15:14:39,CLOSE,BROOKLYN,ELECTRIC,NO LIGHTING,CLOSE,ONE ROOM OR AREA,11221,EMERGENCY,68
2023-01-02 15:14:39,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11221,EMERGENCY,68
2023-01-02 15:14:54,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11229,EMERGENCY,1
2023-01-02 15:14:56,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11372,EMERGENCY,4
2023-01-02 15:15:31,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11235,EMERGENCY,2
2023-01-02 15:15:32,CLOSE,BROOKLYN,FLOORING/STAIRS,FLOOR,CLOSE,BROKEN OR DEFECTIVE,11212,NON EMERGENCY,79
2023-01-02 15:15:32,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11212,EMERGENCY,79
2023-01-02 15:15:32,CLOSE,BROOKLYN,DOOR/WINDOW,DOOR,CLOSE,BROKEN OR MISSING,11212,EMERGENCY,79
2023-01-02 15:15:32,CLOSE,BROOKLYN,WATER LEAK,HEAVY FLOW,CLOSE,AT WALL OR CEILING,11212,EMERGENCY,79
2023-01-02 15:16:04,CLOSE,BROOKLYN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,11212,EMERGENCY,2
2023-01-02 15:16:41,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11377,EMERGENCY,3
2023-01-02 15:16:44,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10032,EMERGENCY,1
2023-01-02 15:16:55,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10033,EMERGENCY,1
2023-01-02 15:18:11,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11219,EMERGENCY,1
2023-01-02 15:18:51,CLOSE,QUEENS,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11379,EMERGENCY,1
2023-01-02 15:19:23,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,ACCUMULATION,11208,NON EMERGENCY,68
2023-01-02 15:19:23,CLOSE,BROOKLYN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,MISSING OR INADEQUATE CANS/LID,11208,NON EMERGENCY,68
2023-01-02 15:19:43,CLOSE,MANHATTAN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,10036,EMERGENCY,3
2023-01-02 15:22:11,CLOSE,MANHATTAN,PLUMBING,BATHTUB/SHOWER,CLOSE,LEAKING INTO OTHER APARTMENT,10029,EMERGENCY,2
2023-01-02 15:24:49,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,2
2023-01-02 15:25:35,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10024,EMERGENCY,1
2023-01-02 15:27:08,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10033,EMERGENCY,1
2023-01-02 15:27:57,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11212,EMERGENCY,2
2023-01-02 15:29:23,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT AND NO HOT WATER,10457,EMERGENCY,2
2023-01-02 15:30:19,CLOSE,MANHATTAN,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10037,EMERGENCY,1
2023-01-02 15:32:12,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11208,EMERGENCY,2
2023-01-02 15:33:17,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10040,EMERGENCY,2
2023-01-02 15:33:33,CLOSE,QUEENS,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11432,EMERGENCY,3
2023-01-02 15:37:01,CLOSE,BROOKLYN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,11226,NON EMERGENCY,79
2023-01-02 15:38:50,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,11208,EMERGENCY,2
2023-01-02 15:39:25,CLOSE,QUEENS,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,MISSING OR INADEQUATE CANS/LID,11433,NON EMERGENCY,1
2023-01-02 15:40:58,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11225,EMERGENCY,2
2023-01-02 15:42:10,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11226,EMERGENCY,2
2023-01-02 15:42:37,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10024,EMERGENCY,1
2023-01-02 15:44:58,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10033,EMERGENCY,2
2023-01-02 15:45:52,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,10027,EMERGENCY,2
2023-01-02 15:45:54,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10455,EMERGENCY,1
2023-01-02 15:47:29,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10467,EMERGENCY,1
2023-01-02 15:47:35,CLOSE,BRONX,DOOR/WINDOW,DOOR FRAME,CLOSE,FRAME BROKEN,10457,NON EMERGENCY,8
2023-01-02 15:48:22,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10463,EMERGENCY,2
2023-01-02 15:48:22,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,11233,EMERGENCY,2
2023-01-02 15:48:54,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10009,EMERGENCY,3
2023-01-02 15:49:11,CLOSE,MANHATTAN,UNSANITARY CONDITION,GARBAGE/RECYCLING STORAGE,CLOSE,MISSING OR INADEQUATE CANS/LID,10019,NON EMERGENCY,92
2023-01-02 15:49:13,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10462,EMERGENCY,2
2023-01-02 15:50:56,CLOSE,BROOKLYN,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,11226,NON EMERGENCY,16
2023-01-02 15:50:56,CLOSE,BROOKLYN,DOOR/WINDOW,DOOR,CLOSE,NOT SELF-CLOSING,11226,EMERGENCY,16
2023-01-02 15:50:56,CLOSE,BROOKLYN,GENERAL,CABINET,CLOSE,DAMAGED OR MISSING,11226,NON EMERGENCY,16
2023-01-02 15:50:56,CLOSE,BROOKLYN,PAINT/PLASTER,RADIATOR,CLOSE,PEELING OR FLAKING PAINT,11226,NON EMERGENCY,16
2023-01-02 15:50:56,CLOSE,BROOKLYN,UNSANITARY CONDITION,MOLD,CLOSE,N/A,11226,EMERGENCY,16
2023-01-02 15:50:56,CLOSE,BROOKLYN,DOOR/WINDOW,WINDOW FRAME,CLOSE,WINDOW STUCK CLOSED OR OPEN,11226,NON EMERGENCY,16
2023-01-02 15:50:56,CLOSE,BROOKLYN,ELECTRIC,NO LIGHTING,CLOSE,ONE ROOM OR AREA,11226,EMERGENCY,16
2023-01-02 15:51:06,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT,10468,EMERGENCY,1
2023-01-02 15:51:33,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11203,EMERGENCY,2
2023-01-02 15:57:46,CLOSE,BRONX,FLOORING/STAIRS,FLOOR,CLOSE,SAGGING OR SLOPING,10457,EMERGENCY,8
2023-01-02 15:58:50,CLOSE,BROOKLYN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HEAT AND NO HOT WATER,11209,EMERGENCY,2
2023-01-02 15:59:01,CLOSE,BROOKLYN,OUTSIDE BUILDING,ROOFING,CLOSE,LEAKING,11237,EMERGENCY,18
2023-01-02 15:59:01,CLOSE,BROOKLYN,DOOR/WINDOW,DOOR,CLOSE,BROKEN OR MISSING,11237,EMERGENCY,18
2023-01-02 15:59:01,CLOSE,BROOKLYN,PLUMBING,RADIATOR,CLOSE,BROKEN OR MISSING,11237,EMERGENCY,18
2023-01-02 15:59:29,CLOSE,MANHATTAN,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10025,NON EMERGENCY,45
2023-01-02 15:59:35,CLOSE,BRONX,DOOR/WINDOW,WINDOW FRAME,CLOSE,WINDOW STUCK CLOSED OR OPEN,10452,NON EMERGENCY,3
2023-01-02 15:59:35,CLOSE,BRONX,HEAT/HOT WATER,APARTMENT ONLY,CLOSE,NO HEAT,10452,EMERGENCY,3
2023-01-02 16:01:55,CLOSE,BRONX,PLUMBING,BASIN/SINK,CLOSE,SINK DETACHED FROM WALL,10457,EMERGENCY,8
2023-01-02 16:02:55,CLOSE,MANHATTAN,WATER LEAK,SLOW LEAK,CLOSE,AT WALL OR CEILING,10029,NON EMERGENCY,6
2023-01-02 16:03:56,CLOSE,BRONX,PLUMBING,BASIN/SINK,CLOSE,PIPE LEAKING,10452,EMERGENCY,150
2023-01-02 16:04:41,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10468,NON EMERGENCY,36
2023-01-02 16:04:45,CLOSE,BRONX,GENERAL,CABINET,CLOSE,DAMAGED OR MISSING,10457,NON EMERGENCY,8
2023-01-02 16:06:48,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10019,EMERGENCY,3
2023-01-02 16:07:00,CLOSE,BRONX,FLOORING/STAIRS,FLOOR,CLOSE,TILE BROKEN OR MISSING,10457,NON EMERGENCY,8
2023-01-02 16:08:41,CLOSE,BROOKLYN,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11217,IMMEDIATE EMERGENCY,3
2023-01-02 16:09:56,CLOSE,BRONX,DOOR/WINDOW,DOOR,CLOSE,BROKEN OR MISSING,10457,EMERGENCY,8
2023-01-02 16:10:17,CLOSE,BROOKLYN,PLUMBING,WATER SUPPLY,CLOSE,NO WATER,11217,IMMEDIATE EMERGENCY,3
2023-01-02 16:11:16,CLOSE,MANHATTAN,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10040,EMERGENCY,0
2023-01-02 16:11:27,CLOSE,BRONX,HEAT/HOT WATER,ENTIRE BUILDING,CLOSE,NO HOT WATER,10456,EMERGENCY,1
2023-01-02 16:12:27,CLOSE,BRONX,PLUMBING,BASIN/SINK,CLOSE,DRAIN PIPE BLOCKED OR BROKEN,10467,EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,ROACHES,10467,NON EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,PLUMBING,TOILET,CLOSE,CONTINUOUSLY RUNS,10467,NON EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,MICE,10467,NON EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,SAFETY,SMOKE DETECTOR,CLOSE,BROKEN OR MISSING,10467,EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,SAFETY,CARBON MONOXIDE DETECTOR,CLOSE,BROKEN OR MISSING,10467,EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,SAFETY,FIRE ESCAPE,CLOSE,WINDOW BROKEN OR BLOCKED,10467,EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,DOOR/WINDOW,DOOR FRAME,CLOSE,FRAME BROKEN,10467,NON EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,PAINT/PLASTER,DOOR/FRAME,CLOSE,PEELING OR FLAKING PAINT,10467,NON EMERGENCY,115
2023-01-02 16:12:27,CLOSE,BRONX,UNSANITARY CONDITION,PESTS,CLOSE,FLIES,10467,NON EMERGENCY,115
